date,price,market_cap,realized_cap,issuance_btc,supply,hashrate
2024-05-17,135065.87,2363436699664,1928244479916,225.00,17498400,110455180273557110784
2024-05-18,134717.49,2357380930500,1929779400430,225.00,17498700,110492856468769914880
2024-05-19,134389.19,2351676413654,1931289008571,225.00,17499000,110526408489063120896
2024-05-20,134081.45,2346331459272,1932774650968,225.00,17499300,110554996097424310272
2024-05-21,133794.55,2341351105733,1934237687194,225.00,17499600,110577814324573224960
2024-05-22,133528.60,2336737092778,1935679478175,225.00,17499900,110594099844469669888
2024-05-23,133283.50,2332487862416,1937101374645,225.00,17500200,110603136956999385088
2024-05-24,133058.97,2328598587506,1938504705738,225.00,17500500,110604263139863805952
2024-05-25,132854.57,2325061227664,1939890767817,225.00,17500800,110596874136018419712
2024-05-26,132669.64,2321864611900,1941260813634,225.00,17501100,110580428547219652608
2024-05-27,132503.37,2318994547194,1942616041898,225.00,17501400,110554451908305502208
2024-05-28,132354.80,2316433951981,1943957587361,225.00,17501700,110518540220746203136
2024-05-29,132222.78,2314163013326,1945286511476,225.00,17502000,110472362927732097024
2024-05-30,132106.03,2312159366363,1946603793722,225.00,17502300,110415665316630118400
2024-05-31,132003.15,2310398294388,1947910323659,225.00,17502600,110348270338035023872
2024-06-01,131912.59,2308852947847,1949206893774,225.00,17502900,110270079833892683776
2024-06-02,131832.73,2307494580285,1950494193183,225.00,17503200,110181075170291073024
2024-06-03,131761.81,2306292799200,1951772802226,225.00,17503500,110081317273539198976
2024-06-04,131698.02,2305215829628,1953043188011,225.00,17503800,109970946071101407232
2024-06-05,131639.49,2304230788181,1954305700926,225.00,17504100,109850179341867089920
2024-06-06,131584.29,2303303965193,1955560572156,225.00,17504400,109719310983137230848
2024-06-07,131530.45,2302401112557,1956807912212,225.00,17504700,109578708704637534208
2024-06-08,131476.02,2301487734806,1958047710486,225.00,17505000,109428811162845233152
2024-06-09,131419.02,2300529380984,1959279835828,225.00,17505300,109270124551974846464
2024-06-10,131357.50,2299491934830,1960504038139,225.00,17505600,109103218671124119552
2024-06-11,131289.56,2298341900865,1961719950955,225.00,17505900,108928722490349846528
2024-06-12,131213.32,2297046683968,1962927095008,225.00,17506200,108747319241835675648
2024-06-13,131127.00,2295574860144,1964124882713,225.00,17506500,108559741065822240768
2024-06-14,131028.88,2293896436229,1965312623557,225.00,17506800,108366763244592939008
2024-06-15,130917.35,2291983096406,1966489530326,225.00,17507100,108169198061517062144
2024-06-16,130790.89,2289808433526,1967654726124,225.00,17507400,107967888325920079872
2024-06-17,130648.12,2287348163352,1968807252111,225.00,17507700,107763700608332955648
2024-06-18,130487.80,2284580320009,1969946075910,225.00,17508000,107557518234415726592
2024-06-19,130308.79,2281485431086,1971070100583,225.00,17508300,107350234089487122432
2024-06-20,130110.16,2278046671022,1972178174126,225.00,17508600,107142743289049251840
2024-06-21,129891.08,2274249991572,1973269099377,225.00,17508900,106935935773887119360
2024-06-22,129650.94,2270084228400,1974341644268,225.00,17509200,106730688891154939904
2024-06-23,129389.26,2265541182986,1975394552328,225.00,17509500,106527860025240551424
2024-06-24,129105.74,2260615679299,1976426553347,225.00,17509800,106328279344023617536
2024-06-25,128800.27,2255305594888,1977436374108,225.00,17510100,106132742727319044096
2024-06-26,128472.90,2249611866238,1978422749108,225.00,17510400,105942004944730865664
2024-06-27,128123.86,2243538468496,1979384431166,225.00,17510700,105756773149750919168
2024-06-28,127753.55,2237092369854,1980320201831,225.00,17511000,105577700755655475200
2024-06-29,127362.53,2230283461096,1981228881515,225.00,17511300,105405381756526100480
2024-06-30,126951.53,2223124461049,1982109339253,225.00,17511600,105240345553522556928
2024-07-01,126521.44,2215630798823,1982960502023,225.00,17511900,105083052342356148224
2024-07-02,126073.28,2207820473982,1983781363536,225.00,17512200,104933889112776228864
2024-07-03,125608.22,2199713895907,1984570992445,225.00,17512500,104793166304833077248
2024-07-04,125127.55,2191333703826,1985328539879,225.00,17512800,104661115159801004032
2024-07-05,124632.68,2182704569110,1986053246276,225.00,17513100,104537885796030889984
2024-07-06,124125.13,2173852981601,1986744447436,225.00,17513400,104423546031786491904
2024-07-07,123606.49,2164807021840,1987401579750,225.00,17513700,104318080968446296064
2024-07-08,123078.46,2155596121184,1988024184585,225.00,17514000,104221393338491158528
2024-07-09,122542.77,2146250811892,1988611911766,225.00,17514300,104133304613620252672
2024-07-10,122001.21,2136802469334,1989164522154,225.00,17514600,104053556859328036864
2024-07-11,121455.62,2127283048515,1989681889284,225.00,17514900,103981815313508384768
2024-07-12,120907.83,2117724817176,1990164000068,225.00,17515200,103917671658303242240
2024-07-13,120359.69,2108160087712,1990610954558,225.00,17515500,103860647946640621568
2024-07-14,119813.02,2098620950173,1991022964773,225.00,17515800,103810201137847451648
2024-07-15,119269.64,2089139008576,1991400352607,225.00,17516100,103765728190495768576
2024-07-16,118731.31,2079745122725,1991743546841,225.00,17516400,103726571655336361984
2024-07-17,118199.73,2070469157672,1992053079294,225.00,17516700,103692025706852990976
2024-07-18,117676.53,2061339742875,1992329580131,225.00,17517000,103661342548667973632
2024-07-19,117163.26,2052384043022,1992573772403,225.00,17517300,103633739125752414208
2024-07-20,116661.39,2043627542377,1992786465834,225.00,17517600,103608404075117527040
2024-07-21,116172.25,2035093844372,1992968549943,225.00,17517900,103584504846348386304
2024-07-22,115697.07,2026804488049,1993120986535,225.00,17518200,103561194923916640256
2024-07-23,115236.97,2018778782782,1993244801650,225.00,17518500,103537621084597305344
2024-07-24,114792.89,2011033662572,1993341077021,225.00,17518800,103512930625420460032
2024-07-25,114365.67,2003583561013,1993410941134,225.00,17519100,103486278500312530944
2024-07-26,113955.97,1996440307860,1993455559945,225.00,17519400,103456834306812035072
2024-07-27,113564.33,1989613047938,1993476127360,225.00,17519700,103423789067883741184
2024-07-28,113191.11,1983108182949,1993473855531,225.00,17520000,103386361757793550336
2024-07-29,112836.50,1976929336516,1993449965068,225.00,17520300,103343805525151170560
2024-07-30,112500.56,1971077342629,1993405675254,225.00,17520600,103295413570490810368
2024-07-31,112183.18,1965550257452,1993342194318,225.00,17520900,103240524640062701568
2024-08-01,111884.08,1960343394243,1993260709879,225.00,17521200,103178528101785141248
2024-08-02,111602.85,1955449380965,1993162379615,225.00,17521500,103108868573503356928
2024-08-03,111338.92,1950858239970,1993048322255,225.00,17521800,103031050077773774848
2024-08-04,111091.56,1946557488948,1992919608938,225.00,17522100,102944639701312618496
2024-08-05,110859.94,1942532262168,1992777255046,225.00,17522400,102849270740993933312
2024-08-06,110643.08,1938765450883,1992622212542,225.00,17522700,102744645321845800960
2024-08-07,110439.87,1935237861593,1992455362897,225.00,17523000,102630536475876737024
2024-08-08,110249.12,1931928390737,1992277510649,225.00,17523300,102506789673771139072
2024-08-09,110069.52,1928814214251,1992089377651,225.00,17523600,102373323804543156224
2024-08-10,109899.68,1925870990319,1991891598042,225.00,17523900,102230131601150836736
2024-08-11,109738.14,1923073073519,1991684713998,225.00,17524200,102077279512868749312
2024-08-12,109583.37,1920393738533,1991469172265,225.00,17524500,101914907027934691328
2024-08-13,109433.80,1917805411451,1991245321524,225.00,17524800,101743225452642254848
2024-08-14,109287.82,1915279906720,1991013410594,225.00,17525100,101562516155684880384
2024-08-15,109143.80,1912788667697,1990773587478,225.00,17525400,101373128289196752896
2024-08-16,109000.10,1910303008786,1990525899264,225.00,17525700,101175476000602259456
2024-08-17,108855.09,1907794357109,1990270292873,225.00,17526000,100970035152112517120
2024-08-18,108707.17,1905234491710,1990006616633,225.00,17526300,100757339567505326080
2024-08-19,108554.76,1902595778288,1989734622685,225.00,17526600,100537976828715597824
2024-08-20,108396.32,1899851397536,1989453970162,225.00,17526900,100312583647745556480
2024-08-21,108230.38,1896975565227,1989164229142,225.00,17527200,100081840842489036800
2024-08-22,108055.56,1893943742229,1988864885313,225.00,17527500,99846467948230475776
2024-08-23,107870.52,1890732832795,1988555345317,225.00,17527800,99607217499819474944
2024-08-24,107674.04,1887321369522,1988234942730,225.00,17528100,99364869022801559552
2024-08-25,107465.01,1883689683528,1987902944606,225.00,17528400,99120222775069360128
2024-08-26,107242.41,1879820058518,1987558558546,225.00,17528700,98874093283837100032
2024-08-27,107005.35,1875696867569,1987200940214,225.00,17529000,98627302725875286016
2024-08-28,106753.08,1871306691580,1986829201252,225.00,17529300,98380674201906692096
2024-08-29,106484.94,1866638418546,1986442417500,225.00,17529600,98135024958780522496
2024-08-30,106200.45,1861683322935,1986039637481,225.00,17529900,97891159615429246976
2024-08-31,105899.26,1856435124641,1985619891049,225.00,17530200,97649863450584891392
2024-09-01,105581.13,1850890027161,1985182198151,225.00,17530500,97411895811700785152
2024-09-02,105246.01,1845046734811,1984725577611,225.00,17530800,97177983705405620224
2024-09-03,104893.96,1838906448978,1984249055877,225.00,17531100,96948815630027636736
2024-09-04,104525.19,1832472843586,1983751675645,225.00,17531400,96725035710195449856
2024-09-05,104140.04,1825752020108,1983232504301,225.00,17531700,96507238192187670528
2024-09-06,103739.02,1818752442655,1982690642104,225.00,17532000,96295962356525350912
2024-09-07,103322.72,1811484853802,1982125230045,225.00,17532300,96091687901246062592
2024-09-08,102891.88,1803962171995,1981535457323,225.00,17532600,95894830845375692800
2024-09-09,102447.36,1796199371521,1980920568368,225.00,17532900,95705739997329473536
2024-09-10,101990.13,1788213346154,1980279869374,225.00,17533200,95524694027385241600
2024-09-11,101521.25,1780022757735,1979612734265,225.00,17533500,95351899177044361216
2024-09-12,101041.87,1771647871047,1978918610073,225.00,17533800,95187487631121399808
2024-09-13,100553.23,1763110376459,1978197021672,225.00,17534100,95031516570906591232
2024-09-14,100056.64,1754433201910,1977447575839,225.00,17534400,94883967918852849664
2024-09-15,99553.47,1745640315861,1976669964611,225.00,17534700,94744748777106046976
2024-09-16,99045.14,1736756522931,1975863967913,225.00,17535000,94613692553980805120
2024-09-17,98533.09,1727807253976,1975029455444,225.00,17535300,94490560764349677568
2024-09-18,98018.79,1718818352385,1974166387810,225.00,17535600,94375045482020323328
2024-09-19,97503.74,1709815858423,1973274816894,225.00,17535900,94266772414681448448
2024-09-20,96989.42,1700825793407,1972354885473,225.00,17536200,94165304565042806784
2024-09-21,96477.29,1691873945542,1971406826086,225.00,17536500,94070146435507322880
2024-09-22,95968.80,1682985659170,1970430959168,225.00,17536800,93980748728190320640
2024-09-23,95465.36,1674185629175,1969427690469,225.00,17537100,93896513487434547200
2024-09-24,94968.34,1665497702216,1968397507789,225.00,17537400,93816799628199591936
2024-09-25,94479.02,1656944686400,1967340977057,225.00,17537700,93740928790873473024
2024-09-26,93998.64,1648548170919,1966258737796,225.00,17538000,93668191461154422784
2024-09-27,93528.36,1640328357078,1965151498001,225.00,17538300,93597853292667011072
2024-09-28,93069.22,1632303902048,1964020028507,225.00,17538600,93529161569863155712
2024-09-29,92622.22,1624491776551,1962865156858,225.00,17538900,93461351749456756736
2024-09-30,92188.19,1616907137558,1961687760765,225.00,17539200,93393654020069261312
2024-10-01,91767.91,1609563216960,1960488761196,225.00,17539500,93325299821842513920
2024-10-02,91362.00,1602471227014,1959269115153,225.00,17539800,93255528270403158016
2024-10-03,90970.99,1595640283240,1958029808208,225.00,17540100,93183592432648159232
2024-10-04,90595.27,1589077345278,1956771846861,225.00,17540400,93108765405260791808
2024-10-05,90235.12,1582787176068,1955496250776,225.00,17540700,93030346150571737088
2024-10-06,89890.67,1576772319557,1954204044968,225.00,17541000,92947665048258002944
2024-10-07,89561.95,1571033096994,1952896252009,225.00,17541300,92860089125344968704
2024-10-08,89248.85,1565567621689,1951573884304,225.00,17541600,92767026930972868608
2024-10-09,88951.13,1560371831998,1950237936517,225.00,17541900,92667933026346942464
2024-10-10,88668.44,1555439542110,1948889378196,225.00,17542200,92562312064161644544
2024-10-11,88400.31,1550762510093,1947529146667,225.00,17542500,92449722435534569472
2024-10-12,88146.16,1546330522499,1946158140243,225.00,17542800,92329779466077061120
2024-10-13,87905.30,1542131494704,1944777211813,225.00,17543100,92202158146150301696
2024-10-14,87676.94,1538151586035,1943387162853,225.00,17543400,92066595383597744128
2024-10-15,87460.19,1534375328613,1941988737910,225.00,17543700,91922891770305462272
2024-10-16,87254.09,1530785768737,1940582619598,225.00,17544000,91770912856839208960
2024-10-17,87057.60,1527364619549,1939169424153,225.00,17544300,91610589932137349120
2024-10-18,86869.60,1524092423616,1937749697559,225.00,17544600,91441920307840925696
2024-10-19,86688.94,1520948724010,1936323912304,225.00,17544900,91264967109321900032
2024-10-20,86514.39,1517912242401,1934892464753,225.00,17545200,91079858577865752576
2024-10-21,86344.71,1514961062619,1933455673184,225.00,17545500,90886786890795286528
2024-10-22,86178.62,1512072818141,1932013776486,225.00,17545800,90686006508618252288
2024-10-23,86014.83,1509224881891,1930566933519,225.00,17546100,90477832060569223168
2024-10-24,85852.06,1506394556773,1929115223150,225.00,17546400,90262635782221725696
2024-10-25,85689.01,1503559265349,1927658644951,225.00,17546700,90040844521187639296
2024-10-26,85524.41,1500696737080,1926197120549,225.00,17547000,89812936329322643456
2024-10-27,85357.02,1497785191617,1924730495611,225.00,17547300,89579436662324068352
2024-10-28,85185.64,1494803516617,1923258542451,225.00,17547600,89340914210155921408
